filename,width,height,style,complexity,selection_score,annotation_priority,visible_classes,has_walls,has_doors,has_windows,has_furniture
dd38caab51661e959ac2c3e2c84f89ee.jpg,735,899,furnished_color,high,120.7,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
cd16d1cf946f9fee4870b7e7535751cb.jpg,736,862,line_drawing,high,120.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
4cda645c67022ff60dc8de544cc2af31.jpg,735,655,line_drawing,high,120.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
d6d64841532716022868cd64ec1f1deb.jpg,736,669,furnished_color,high,120.3,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
2064f9dd00f728258227a1045629be8f.jpg,564,969,line_drawing,high,120.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
3bcb6e290a9cddfac8e13fbb477cc7a1.jpg,564,1094,line_drawing,high,120.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
11d9ba31-babc-42ed-9fbd-d09ae05d178c.jpg,564,923,line_drawing,high,120.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
049ba405-9276-4a83-bad7-8fa0a37f617b.jpg,569,831,line_drawing,high,119.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
4244384f40acace5fba782d1b54247db.jpg,563,802,line_drawing,high,119.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
67975817-e725-4ca8-a82d-a691e70dd346.jpg,735,688,line_drawing,high,119.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
770c10b6-b8ac-4dbe-bde3-979e88337240.jpg,559,640,line_drawing,high,119.0,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
c49305894ce7f7161fd3145d3d4257e7.jpg,560,931,line_drawing,high,119.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
70607f869fb7db58226ecd20e74f185d.jpg,564,1025,line_drawing,high,118.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
2a0e67cffb7acbf83547afdac272caa5.jpg,563,768,line_drawing,high,118.8,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
b18cc1b9b2a87ad835af5fd77473b2fe.jpg,564,990,line_drawing,high,118.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
e0b023b8820d439a83d8d3412b7fe0a7.jpg,564,1002,line_drawing,high,118.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b7af2ae1ee2f7e74871d35a9b8ba565c.jpg,736,687,furnished_color,high,118.3,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
cdd7cecc-1121-47fe-9a67-8b0b9041a0f9.jpg,600,821,line_drawing,high,118.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
8ffec8b8-e717-4680-a03c-cf1e05359454.jpg,604,665,line_drawing,high,118.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b041c20012e99519b588d625f2260710.jpg,564,1191,furnished_color,high,118.0,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
5c021e638c83f16fb7bbd5a2acf52568.jpg,509,783,line_drawing,high,118.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
63eb39c3-a2a9-412c-9884-3efc9269b31f.jpg,626,783,line_drawing,high,117.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
7005afd9e69bcbf8a23d51bf97f058af.jpg,600,926,line_drawing,high,117.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
358ffd35-b79e-46c1-934c-1ce9543958f2.jpg,640,903,furnished_color,high,117.8,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
e6796a33-6522-4140-8a7f-3aad46258b23.jpg,564,828,furnished_color,high,117.7,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
7e0362350783203156826681ed0d53c8.jpg,720,619,line_drawing,high,117.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
0e189b79-ef9e-4947-9c14-91c23b962627.jpg,600,886,line_drawing,high,117.4,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
78c5e71996bbc3ed175cde7abc2c6c69.jpg,563,797,line_drawing,high,117.4,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
e3b1c7f6-c4d5-4074-9dd4-d29942f2b537.jpg,602,778,line_drawing,high,117.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
6233ab2e-cba3-4dc8-8b31-90b0a3fde8be.jpg,556,1029,line_drawing,high,117.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
ff60866727aa08d694ce93b5768ed1cd.jpg,564,850,line_drawing,high,117.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
237383f6-44dd-4054-8b10-1d357f0a4bcb.jpg,574,960,line_drawing,high,117.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
244a80fe000e5b8728c17211b2b7525d.jpg,735,607,furnished_color,high,117.2,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
67842412412beae4954c7d298234282a.jpg,617,901,line_drawing,high,117.1,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
e1cf7531-9b53-44d7-add7-7983e53fcf96.jpg,607,709,line_drawing,high,117.1,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
9aec9d78-fac5-4783-8f28-0486e623dbda.jpg,600,912,line_drawing,high,117.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
c1137ac6-abe7-4e90-8ac7-a605ef6e017f.jpg,605,1024,line_drawing,high,117.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
f9312d16-1639-4a4e-b8f5-dceb5b0a43e8.jpg,638,688,furnished_color,high,117.0,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
09ed9c50a84b832c09f2416b5bc6b263.jpg,563,637,line_drawing,high,117.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
6ba1d00d-4ec7-4123-996b-50fe3a14af79.jpg,500,877,furnished_color,high,117.0,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
3af3432f-ce76-4ea2-b9e4-e948fca83e19.jpg,574,960,line_drawing,high,116.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
8fba8948-8b12-4fa9-8601-1224b694c107.jpg,564,772,furnished_color,high,116.9,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
61d238a2-1ebd-4259-852f-a676f1d3148b.jpg,622,663,line_drawing,high,116.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
3a38bf35-7293-4c9b-8b5e-7f360a18faad.jpg,600,589,line_drawing,high,116.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
e43b39b3-8b4b-46f2-83f0-c9d06522bed0.jpg,564,767,line_drawing,high,116.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
8b16c85f-3f54-4354-8ddc-3de5ba2ee7c5.jpg,585,1045,line_drawing,high,116.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
fc915e1bc20c93897f96769b243893d2.jpg,533,1031,furnished_color,high,116.7,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
de1cda19-490f-4ee5-b81d-0a14e176e19f.jpg,559,661,line_drawing,high,116.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
d17202d87791d5fcb960a01a5a9ea521.jpg,736,574,line_drawing,high,116.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
5a862cd6f803f5ef7fe555bdca09724f.jpg,564,850,line_drawing,high,116.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
8548f25bd9e5d7907c3b26bf5d6ddbf4.jpg,564,666,line_drawing,high,116.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
7416a507-e577-4203-ac54-aed164814173.jpg,564,830,line_drawing,high,116.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
a66cb8d6-e839-430c-9358-dd2ba429e41a.jpg,564,928,line_drawing,high,116.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
ea24bf2d2be0d01a5b5e4626d002be27.jpg,564,1034,line_drawing,high,116.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
bcdae71e-cca6-46fb-ac11-add668ccb2dd.jpg,600,677,furnished_color,high,116.2,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
15ef0034af093766834d189284963be7.jpg,564,564,line_drawing,high,116.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
529cf0bc02b0babb2ad559ffbe1f6572.jpg,564,564,line_drawing,high,116.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
96e1d71c-7989-40b6-8ada-9238cdc3b83f.jpg,603,763,line_drawing,high,115.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
628d81db0bbddc6884c25a85ddd7e278.jpg,550,956,furnished_color,high,115.9,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
ef183d63-ea8d-4845-90a9-1b0bd377e9bc.jpg,658,526,line_drawing,high,115.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
7cbf882d-0da6-4fc3-abff-88282d6fe4a9.jpg,500,713,line_drawing,high,115.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
4015a251885268b2f079b38aa637b621.jpg,736,609,line_drawing,high,115.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
c8abf05b8088d46dc968ca7b20f9086f.jpg,600,713,line_drawing,high,115.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
bdd544891840b829d4600f1f6be87c5e.jpg,564,997,line_drawing,high,115.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
63aae498-7e73-4512-bd72-b614031424e2.jpg,613,933,line_drawing,high,115.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
f2f1471a-29de-48b2-8476-b08851576ddf.jpg,563,639,line_drawing,high,115.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
c1464b21483035a6d8ff533b4a5a3eea.jpg,735,645,line_drawing,high,115.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
69f410cc-d020-4033-b080-de81a49c3cf3.jpg,600,579,line_drawing,high,115.4,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
0ac1b0c3539d4a56b1acdaf5f4cad477.jpg,563,917,line_drawing,high,115.4,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
ad00bc87-51ba-4ba3-b496-5b9e18617173.jpg,625,800,line_drawing,high,115.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
d21e3bbb7e0bc55795dbc31539700590.jpg,564,870,line_drawing,high,115.1,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
be3f5ecacc154340e2d189675e090037.jpg,563,581,line_drawing,high,114.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
777b1f0ccd6fb6efb19ceb2d59c516c0.jpg,735,588,line_drawing,high,114.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
9cae52a13f8a3694afe0456333861d17.jpg,563,636,line_drawing,high,114.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
2006d1ea684a0dd6974e8214ea1277be.jpg,500,778,line_drawing,high,114.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
12807708d95f6bc726d9e4a7578b73f6.jpg,735,581,line_drawing,high,114.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
a2af89fb34f6b2fdfa21aac0e0316208.jpg,600,783,line_drawing,high,114.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
214d746e47373ee57ebf26a1d3e35f5d.jpg,563,639,line_drawing,high,114.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
d76b12a94c5b79c6bdb1844c696b1a3f.jpg,585,800,line_drawing,high,114.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
34e2afcc-abab-450e-8c36-61250c881347.jpg,550,617,furnished_color,high,114.5,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
c7320bd3343406cfa57213d268ba2c18.jpg,563,758,line_drawing,high,114.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
61a4a9fe6b8994e8434a23e9009bac4d.jpg,563,737,line_drawing,high,114.4,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
cf5b46cd-363f-4fee-99d0-65affcd6e91e.jpg,510,510,line_drawing,high,114.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
69a35f1cab485159de27a6085a5a9813.jpg,564,582,furnished_color,high,114.2,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
3c46c6c58ceb7ad23dbcd84d98ff7c36.jpg,563,631,line_drawing,high,114.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
f43c20500fd4fb5e48c0f26ed1f33639.jpg,600,581,line_drawing,high,114.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b635d47c-9b31-4f82-a38d-b6e35e3366d6.jpg,591,585,line_drawing,high,114.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
46b72ed1a37a4a8bef6044437cc65df9.jpg,736,613,line_drawing,high,114.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b8a6a7bf3704e42a7bf5b9b6abbfa676.jpg,563,504,line_drawing,high,113.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
2b5776438ad28f510697c78dab21bdd9.jpg,563,532,line_drawing,high,113.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
66de02ba426996c4adbe61f96e113e32.jpg,735,615,line_drawing,high,113.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
414b75a400d9f7661664c51fb84c7114.jpg,564,700,line_drawing,high,113.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
fc672a0f881eb1f3f6106ac9194cb205.jpg,564,752,line_drawing,high,113.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
6f4c73bcd97916a91f2ab0730ee08056.jpg,564,881,line_drawing,high,113.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
588a216c162f90c27c20a8023ef1a231.jpg,563,666,line_drawing,high,113.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
291f4d2c9fabc487bcc15036cdba0599.jpg,563,833,line_drawing,high,113.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
2e2342ef08d91b2e2704b2a5624b961c.jpg,564,618,line_drawing,high,113.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
ff0fd00cb779b160b09412a3b3579e8b.jpg,564,603,line_drawing,high,112.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
7a43228b-0ee8-498b-a7dd-00de45c1d99e.jpg,564,595,line_drawing,high,112.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
f975dcc2-5c3d-45cb-9e64-3773c1b416f0.jpg,563,568,line_drawing,high,112.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
375f815c56778fcda6c9e14bc16ddfee.jpg,564,522,line_drawing,high,112.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b28f9b025cdc004fe64620b3de3c412f.jpg,557,647,line_drawing,high,112.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
537ba9b7-4218-4c7d-bfb0-3f28d9235ee2.jpg,559,703,line_drawing,high,112.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
4493db59aedc61c21d80aa7cfde8f12d.jpg,564,798,line_drawing,high,112.4,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
09f605ba966478536736dd55ab30daad.jpg,564,565,line_drawing,high,112.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
6a0cf793aecfc3fc047720cc8e9f1935.jpg,563,567,line_drawing,high,112.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
e395a65d09876126a69d11b7edc3308c.jpg,563,752,line_drawing,high,112.1,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
28306bf5-507f-47a0-86ce-0191200f7273.jpg,736,610,line_drawing,high,111.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
022a32ac-59fe-45b7-8904-95a4c681a6e0.jpg,540,684,line_drawing,high,111.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
36b34113fbb9953f89dffbdbfe993664.jpg,564,638,line_drawing,high,111.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
a5f354db46b3c5681873a8ed8fc7e523.jpg,564,521,line_drawing,high,111.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
98e2c2ee-b16a-4dea-8c6f-a7f16da3415f.jpg,547,643,line_drawing,high,111.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
08c75f35-31e5-4502-a484-55ffe9d846d2.jpg,563,699,line_drawing,high,111.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
11a4cddf2cbf84d17b5d145aee836bad.jpg,564,600,line_drawing,high,111.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b0119b7dca5f877a9c72f1b7e4df435c.jpg,564,698,line_drawing,high,111.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
3ee8baee45a9210e4bfa9fb711e01e93.jpg,563,738,furnished_color,high,111.1,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
a58b73efe540a237805144c7efc010e8.jpg,564,558,line_drawing,high,110.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
3a9b3bdee884427fd41249531bf9bf5b.jpg,563,546,line_drawing,high,110.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
d0ff4023c2f57fd1420831b256ba771a.jpg,600,528,line_drawing,high,110.1,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
3a4e07d4256b947bd1ab90399fcbdc96.jpg,564,538,furnished_color,high,108.9,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
18053f30-9957-4ba0-8db3-3c82704c4c54.jpg,405,700,line_drawing,high,108.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
e1f1baaea65df6aea5a1d30903808dac.jpg,563,554,line_drawing,high,108.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
1d54fcc4309766d2589b3ad079c0aa37.jpg,564,461,line_drawing,high,108.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
65d634d3-a4d7-43fb-ae21-68566c1c9c17.jpg,452,650,line_drawing,high,108.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
3ca94a17-6e15-442b-8f90-144ebd25ae1c.jpg,563,449,line_drawing,high,108.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
071e6c69f936934db8bcd16e9297255d.jpg,564,652,furnished_color,high,108.2,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
53950548-a39b-43ca-ab67-f3e6379a12b7.jpg,474,735,line_drawing,high,108.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
6a90b060ffab0f5a243b6974c60f631b.jpg,600,549,furnished_color,high,107.8,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
741b8673d8994bc13a424dda35c962d4.jpg,474,481,line_drawing,high,107.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
2d1da2f6313f1f8151703524dc046c24.jpg,500,688,furnished_color,high,107.7,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
6541f44fc213ab6c397004aa7406bb36.jpg,564,464,line_drawing,high,107.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
abbc8185-448f-489b-9205-db02592c2b89.jpg,564,583,line_drawing,high,107.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
4f9aac8f130a99799fafd2bab8bfd6e8.jpg,474,486,line_drawing,high,107.1,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
0c7ecd9a-09ea-4bc1-b031-4d8282ba70b8.jpg,474,474,line_drawing,high,106.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
0b0bb959-49ee-483e-96e0-052a5173f4f7.jpg,476,405,line_drawing,high,106.8,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b92184c9a460e92fd303799fa50f750b.jpg,563,471,furnished_color,high,106.6,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
16fe273f-2eaa-4747-8ac8-cf64c4e9f41b.jpg,474,706,line_drawing,high,106.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
ab0c854d13c31b5302febbb5084fc652.jpg,564,461,line_drawing,high,106.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
acf1b86c07a03c443389f330c9b3d968.jpg,400,860,furnished_color,high,105.9,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
168fd9b5-1c1e-4c8e-9be4-ef467fd9ceb5.jpg,474,474,line_drawing,high,105.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
55c8da1603359b510961c7c05b770f83.jpg,564,494,line_drawing,high,105.9,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
2e522b85-9950-457a-9423-1b54203bcd50.jpg,474,474,line_drawing,high,105.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
94ec234b0aaebad535749853d3e92591.jpg,563,642,line_drawing,high,105.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
28d6a3353c722b6da58eac6134b478db.jpg,415,684,line_drawing,high,105.7,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
e164fd84-c655-4a8c-9e6d-3bf316e4fc6e.jpg,474,627,line_drawing,high,105.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
1d09f1d6669b388afafba154e94cb1b0.jpg,474,590,line_drawing,high,105.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b18353740a315ec822ee51f99d008edc.jpg,400,697,line_drawing,high,105.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
83bbb846-b9f0-4f3f-8f88-572a5e812fd2.jpg,736,665,line_drawing,high,105.0,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
7f9665eca22fadea5be3ee5cc1a9ae7f.jpg,563,485,line_drawing,high,104.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
48cf2cc31d1f9e3f51f733736cd9841c.jpg,563,461,line_drawing,high,104.2,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
b3d00813f7e6cedcd419c61eff0589d7.jpg,564,451,line_drawing,high,103.6,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
8c9c246a5549fe41707fbd5624fc1eac.jpg,541,556,color_rendered,high,103.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
7e2012aca764081f914d0d9db1a58c95.jpg,563,466,line_drawing,high,102.4,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
ce1bb8990b20232ee4015a9d87400ae3.jpg,564,423,furnished_color,high,102.4,P1,bathroom;bed;bedroom;chair;door;kitchen;living_room;sink;sofa;stove;table;toilet;wall;wardrobe;window,True,True,True,True
67aa3af5-ecb8-45aa-9a14-86b5ec13d5cd.jpg,451,514,line_drawing,high,102.3,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
c8ebbdf2-cd60-41fb-9105-af948ec474c1.jpg,405,605,line_drawing,high,101.5,P1,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
80ccff22-684f-4c24-ba4a-0a6d898d4698.jpg,1125,1400,line_drawing,high,99.8,P2,door;wall,True,True,False,False
8d020425ddbcb199af02c7959a11e280.jpg,564,423,line_drawing,high,99.3,P2,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
d44a98c9-a92b-4045-8c86-0ce3b8859f13.jpg,394,394,line_drawing,high,80.9,P3,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
00b39e9d-bfc0-4dd3-92dd-749a1102f6e0.jpg,391,647,line_drawing,high,80.6,P3,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
5dd9d8da-60ef-411b-a93b-67e04f7f99bf.jpg,365,400,line_drawing,high,80.2,P3,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
02847614ca21d569824f26d8c264cb39.jpg,400,314,line_drawing,high,80.1,P3,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
ab93f0b2f188e666e5108040de7c4f16.jpg,288,346,line_drawing,high,79.5,P3,bathroom;bedroom;door;kitchen;living_room;wall;window,True,True,True,False
